season,week,celebrity_name,ori_results,parsed_results,age,industry,partner,weekly_raw_score,effective_score,is_accumulated,exit_mode,final_rank,exit_week_parsed,judge_metric
32,11,Alyson Hannigan,5th Place,5th Place,49,Actor/Actress,Sasha Farber,26.5,52.0,True,final,5.0,11,5.0
32,1,Ariana Madix,3rd Place,3rd Place,38,TV Personality,Pasha Pashkov,21.0,21.0,False,final,3.0,11,2.0
32,2,Ariana Madix,3rd Place,3rd Place,38,TV Personality,Pasha Pashkov,20.0,20.0,False,final,3.0,11,5.0
32,3,Ariana Madix,3rd Place,3rd Place,38,TV Personality,Pasha Pashkov,34.0,34.0,False,final,3.0,11,1.0
32,4,Ariana Madix,3rd Place,3rd Place,38,TV Personality,Pasha Pashkov,25.0,25.0,False,final,3.0,11,2.0
32,5,Ariana Madix,3rd Place,3rd Place,38,TV Personality,Pasha Pashkov,24.0,24.0,False,final,3.0,11,4.0
32,6,Ariana Madix,3rd Place,3rd Place,38,TV Personality,Pasha Pashkov,41.0,41.0,False,final,3.0,11,2.0
32,7,Ariana Madix,3rd Place,3rd Place,38,TV Personality,Pasha Pashkov,37.0,37.0,False,final,3.0,11,1.0
32,8,Ariana Madix,3rd Place,3rd Place,38,TV Personality,Pasha Pashkov,42.0,42.0,False,final,3.0,11,1.0
32,9,Ariana Madix,3rd Place,3rd Place,38,TV Personality,Pasha Pashkov,37.0,37.0,False,final,3.0,11,4.0
32,10,Ariana Madix,3rd Place,3rd Place,38,TV Personality,Pasha Pashkov,29.0,29.0,False,final,3.0,11,3.0
32,11,Ariana Madix,3rd Place,3rd Place,38,TV Personality,Pasha Pashkov,29.5,58.5,True,final,3.0,11,3.0
32,1,Barry Williams,Eliminated Week 8,Eliminated Week 8,68,Actor/Actress,Peta Murgatroyd,16.0,16.0,False,eliminated,7.0,8,8.0
32,2,Barry Williams,Eliminated Week 8,Eliminated Week 8,68,Actor/Actress,Peta Murgatroyd,15.0,15.0,False,eliminated,7.0,8,10.0
32,3,Barry Williams,Eliminated Week 8,Eliminated Week 8,68,Actor/Actress,Peta Murgatroyd,25.0,25.0,False,eliminated,7.0,8,7.0
32,4,Barry Williams,Eliminated Week 8,Eliminated Week 8,68,Actor/Actress,Peta Murgatroyd,18.0,18.0,False,eliminated,7.0,8,10.0
32,5,Barry Williams,Eliminated Week 8,Eliminated Week 8,68,Actor/Actress,Peta Murgatroyd,24.0,24.0,False,eliminated,7.0,8,4.0
32,6,Barry Williams,Eliminated Week 8,Eliminated Week 8,68,Actor/Actress,Peta Murgatroyd,32.0,32.0,False,eliminated,7.0,8,7.0
32,7,Barry Williams,Eliminated Week 8,Eliminated Week 8,68,Actor/Actress,Peta Murgatroyd,32.5,32.5,False,eliminated,7.0,8,7.0
32,8,Barry Williams,Eliminated Week 8,Eliminated Week 8,68,Actor/Actress,Peta Murgatroyd,35.0,35.0,False,eliminated,7.0,8,5.0
32,1,Charity Lawson,4th Place,4th Place,27,TV Personality,Artem Chigvintsev,22.0,22.0,False,final,4.0,11,1.0
32,2,Charity Lawson,4th Place,4th Place,27,TV Personality,Artem Chigvintsev,21.0,21.0,False,final,4.0,11,3.0
32,3,Charity Lawson,4th Place,4th Place,27,TV Personality,Artem Chigvintsev,32.0,32.0,False,final,4.0,11,3.0
32,4,Charity Lawson,4th Place,4th Place,27,TV Personality,Artem Chigvintsev,24.0,24.0,False,final,4.0,11,3.0
32,5,Charity Lawson,4th Place,4th Place,27,TV Personality,Artem Chigvintsev,28.0,28.0,False,final,4.0,11,1.0
32,6,Charity Lawson,4th Place,4th Place,27,TV Personality,Artem Chigvintsev,38.0,38.0,False,final,4.0,11,4.0
32,7,Charity Lawson,4th Place,4th Place,27,TV Personality,Artem Chigvintsev,36.0,36.0,False,final,4.0,11,4.0
32,8,Charity Lawson,4th Place,4th Place,27,TV Personality,Artem Chigvintsev,39.0,39.0,False,final,4.0,11,3.0
32,9,Charity Lawson,4th Place,4th Place,27,TV Personality,Artem Chigvintsev,38.0,38.0,False,final,4.0,11,3.0
32,10,Charity Lawson,4th Place,4th Place,27,TV Personality,Artem Chigvintsev,29.5,29.5,False,final,4.0,11,2.0
32,11,Charity Lawson,4th Place,4th Place,27,TV Personality,Artem Chigvintsev,29.5,59.0,True,final,4.0,11,3.0
32,1,Harry Jowsey,Eliminated Week 9,Eliminated Week 9,26,TV Personality,Rylee Arnold,12.0,12.0,False,eliminated,6.0,9,12.0
32,2,Harry Jowsey,Eliminated Week 9,Eliminated Week 9,26,TV Personality,Rylee Arnold,15.0,15.0,False,eliminated,6.0,9,10.0
32,3,Harry Jowsey,Eliminated Week 9,Eliminated Week 9,26,TV Personality,Rylee Arnold,24.0,24.0,False,eliminated,6.0,9,8.0
32,4,Harry Jowsey,Eliminated Week 9,Eliminated Week 9,26,TV Personality,Rylee Arnold,21.0,21.0,False,eliminated,6.0,9,6.0
32,5,Harry Jowsey,Eliminated Week 9,Eliminated Week 9,26,TV Personality,Rylee Arnold,18.0,18.0,False,eliminated,6.0,9,10.0
32,6,Harry Jowsey,Eliminated Week 9,Eliminated Week 9,26,TV Personality,Rylee Arnold,29.0,29.0,False,eliminated,6.0,9,9.0
32,7,Harry Jowsey,Eliminated Week 9,Eliminated Week 9,26,TV Personality,Rylee Arnold,32.0,32.0,False,eliminated,6.0,9,8.0
32,8,Harry Jowsey,Eliminated Week 9,Eliminated Week 9,26,TV Personality,Rylee Arnold,28.0,28.0,False,eliminated,6.0,9,7.0
32,9,Harry Jowsey,Eliminated Week 9,Eliminated Week 9,26,TV Personality,Rylee Arnold,30.0,30.0,False,eliminated,6.0,9,6.0
32,1,Jamie Lynn Spears,Eliminated Week 2,Eliminated Week 2,32,Actor/Actress,Alan Bersten,15.0,15.0,False,eliminated,13.0,2,9.0
32,2,Jamie Lynn Spears,Eliminated Week 2,Eliminated Week 2,32,Actor/Actress,Alan Bersten,16.0,16.0,False,eliminated,13.0,2,9.0
32,1,Jason Mraz,2nd Place,2nd Place,46,Singer/Rapper,Daniella Karagach,21.0,21.0,False,final,2.0,11,2.0
32,2,Jason Mraz,2nd Place,2nd Place,46,Singer/Rapper,Daniella Karagach,24.0,24.0,False,final,2.0,11,1.0
32,3,Jason Mraz,2nd Place,2nd Place,46,Singer/Rapper,Daniella Karagach,34.0,34.0,False,final,2.0,11,1.0
32,4,Jason Mraz,2nd Place,2nd Place,46,Singer/Rapper,Daniella Karagach,24.0,24.0,False,final,2.0,11,3.0
32,5,Jason Mraz,2nd Place,2nd Place,46,Singer/Rapper,Daniella Karagach,27.0,27.0,False,final,2.0,11,3.0
32,6,Jason Mraz,2nd Place,2nd Place,46,Singer/Rapper,Daniella Karagach,39.0,39.0,False,final,2.0,11,3.0
32,7,Jason Mraz,2nd Place,2nd Place,46,Singer/Rapper,Daniella Karagach,36.0,36.0,False,final,2.0,11,4.0
32,8,Jason Mraz,2nd Place,2nd Place,46,Singer/Rapper,Daniella Karagach,33.0,33.0,False,final,2.0,11,6.0
32,9,Jason Mraz,2nd Place,2nd Place,46,Singer/Rapper,Daniella Karagach,43.0,43.0,False,final,2.0,11,1.0
32,10,Jason Mraz,2nd Place,2nd Place,46,Singer/Rapper,Daniella Karagach,28.5,28.5,False,final,2.0,11,4.0
32,11,Jason Mraz,2nd Place,2nd Place,46,Singer/Rapper,Daniella Karagach,30.0,58.5,True,final,2.0,11,1.0
32,1,Lele Pons,Eliminated Week 7,Eliminated Week 7,27,Social Media Personality,Brandon Armstrong,19.0,19.0,False,eliminated,8.0,7,4.0
32,2,Lele Pons,Eliminated Week 7,Eliminated Week 7,27,Social Media Personality,Brandon Armstrong,21.0,21.0,False,eliminated,8.0,7,3.0
32,3,Lele Pons,Eliminated Week 7,Eliminated Week 7,27,Social Media Personality,Brandon Armstrong,27.0,27.0,False,eliminated,8.0,7,5.0
32,4,Lele Pons,Eliminated Week 7,Eliminated Week 7,27,Social Media Personality,Brandon Armstrong,22.0,22.0,False,eliminated,8.0,7,5.0
32,5,Lele Pons,Eliminated Week 7,Eliminated Week 7,27,Social Media Personality,Brandon Armstrong,24.0,24.0,False,eliminated,8.0,7,4.0
32,6,Lele Pons,Eliminated Week 7,Eliminated Week 7,27,Social Media Personality,Brandon Armstrong,37.0,37.0,False,eliminated,8.0,7,5.0
32,7,Lele Pons,Eliminated Week 7,Eliminated Week 7,27,Social Media Personality,Brandon Armstrong,36.5,36.5,False,eliminated,8.0,7,3.0
32,1,Matt Walsh,Eliminated Week 1,Eliminated Week 1,58,Comedian,Koko Iwasaki,12.0,12.0,False,eliminated,14.0,1,12.0
32,1,Mauricio Umansky,Eliminated Week 6,Eliminated Week 6,53,TV Personality,Emma Slater,15.0,15.0,False,eliminated,9.0,6,9.0
32,2,Mauricio Umansky,Eliminated Week 6,Eliminated Week 6,53,TV Personality,Emma Slater,12.0,12.0,False,eliminated,9.0,6,13.0
32,3,Mauricio Umansky,Eliminated Week 6,Eliminated Week 6,53,TV Personality,Emma Slater,23.0,23.0,False,eliminated,9.0,6,10.0
32,4,Mauricio Umansky,Eliminated Week 6,Eliminated Week 6,53,TV Personality,Emma Slater,19.0,19.0,False,eliminated,9.0,6,9.0
32,5,Mauricio Umansky,Eliminated Week 6,Eliminated Week 6,53,TV Personality,Emma Slater,24.0,24.0,False,eliminated,9.0,6,4.0
32,6,Mauricio Umansky,Eliminated Week 6,Eliminated Week 6,53,TV Personality,Emma Slater,33.0,33.0,False,eliminated,9.0,6,6.0
32,1,Mira Sorvino,Eliminated Week 5,Eliminated Week 5,55,Actor/Actress,Gleb Savchenko,17.0,17.0,False,eliminated,10.0,5,7.0
32,2,Mira Sorvino,Eliminated Week 5,Eliminated Week 5,55,Actor/Actress,Gleb Savchenko,18.0,18.0,False,eliminated,10.0,5,7.0
32,3,Mira Sorvino,Eliminated Week 5,Eliminated Week 5,55,Actor/Actress,Gleb Savchenko,26.0,26.0,False,eliminated,10.0,5,6.0
32,4,Mira Sorvino,Eliminated Week 5,Eliminated Week 5,55,Actor/Actress,Gleb Savchenko,21.0,21.0,False,eliminated,10.0,5,6.0
32,5,Mira Sorvino,Eliminated Week 5,Eliminated Week 5,55,Actor/Actress,Gleb Savchenko,22.0,22.0,False,eliminated,10.0,5,8.0
32,1,Tyson Beckford,Eliminated Week 3,Eliminated Week 3,52,Model,Jenna Johnson,12.0,12.0,False,eliminated,12.0,3,12.0
32,2,Tyson Beckford,Eliminated Week 3,Eliminated Week 3,52,Model,Jenna Johnson,18.0,18.0,False,eliminated,12.0,3,7.0
32,3,Tyson Beckford,Eliminated Week 3,Eliminated Week 3,52,Model,Jenna Johnson,20.0,20.0,False,eliminated,12.0,3,12.0
32,1,Xochitl Gomez,1st Place,1st Place,17,Actor/Actress,Valentin Chmerkovskiy,18.0,18.0,False,final,1.0,11,5.0
32,2,Xochitl Gomez,1st Place,1st Place,17,Actor/Actress,Valentin Chmerkovskiy,24.0,24.0,False,final,1.0,11,1.0
32,3,Xochitl Gomez,1st Place,1st Place,17,Actor/Actress,Valentin Chmerkovskiy,32.0,32.0,False,final,1.0,11,3.0
32,4,Xochitl Gomez,1st Place,1st Place,17,Actor/Actress,Valentin Chmerkovskiy,27.0,27.0,False,final,1.0,11,1.0
32,5,Xochitl Gomez,1st Place,1st Place,17,Actor/Actress,Valentin Chmerkovskiy,28.0,28.0,False,final,1.0,11,1.0
32,6,Xochitl Gomez,1st Place,1st Place,17,Actor/Actress,Valentin Chmerkovskiy,42.0,42.0,False,final,1.0,11,1.0
32,7,Xochitl Gomez,1st Place,1st Place,17,Actor/Actress,Valentin Chmerkovskiy,37.0,37.0,False,final,1.0,11,1.0
32,8,Xochitl Gomez,1st Place,1st Place,17,Actor/Actress,Valentin Chmerkovskiy,40.0,40.0,False,final,1.0,11,2.0
32,9,Xochitl Gomez,1st Place,1st Place,17,Actor/Actress,Valentin Chmerkovskiy,41.0,41.0,False,final,1.0,11,2.0
32,10,Xochitl Gomez,1st Place,1st Place,17,Actor/Actress,Valentin Chmerkovskiy,30.0,30.0,False,final,1.0,11,1.0
32,11,Xochitl Gomez,1st Place,1st Place,17,Actor/Actress,Valentin Chmerkovskiy,30.0,60.0,True,final,1.0,11,1.0
33,1,Anna Delvey,Eliminated Week 2,Eliminated Week 2,33,Con artist,Ezra Sosa,18.0,18.0,False,eliminated,12.0,2,8.0
33,2,Anna Delvey,Eliminated Week 2,Eliminated Week 2,33,Con artist,Ezra Sosa,17.0,35.0,True,eliminated,12.0,2,11.0
33,1,Brooks Nader,Eliminated Week 4,Eliminated Week 4,27,Model,Gleb Savchenko,18.0,18.0,False,eliminated,9.0,4,8.0
33,2,Brooks Nader,Eliminated Week 4,Eliminated Week 4,27,Model,Gleb Savchenko,20.0,38.0,True,eliminated,9.0,4,8.0
33,3,Brooks Nader,Eliminated Week 4,Eliminated Week 4,27,Model,Gleb Savchenko,30.5,30.5,False,eliminated,9.0,4,5.0
33,4,Brooks Nader,Eliminated Week 4,Eliminated Week 4,27,Model,Gleb Savchenko,32.0,32.0,False,eliminated,9.0,4,4.0
33,1,Chandler Kinney,3rd Place,3rd Place,24,Actor/Actress,Brandon Armstrong,23.0,23.0,False,final,3.0,9,1.0
33,2,Chandler Kinney,3rd Place,3rd Place,24,Actor/Actress,Brandon Armstrong,24.0,47.0,True,final,3.0,9,1.0
33,3,Chandler Kinney,3rd Place,3rd Place,24,Actor/Actress,Brandon Armstrong,34.5,34.5,False,final,3.0,9,2.0
33,4,Chandler Kinney,3rd Place,3rd Place,24,Actor/Actress,Brandon Armstrong,32.0,32.0,False,final,3.0,9,4.0
33,5,Chandler Kinney,3rd Place,3rd Place,24,Actor/Actress,Brandon Armstrong,27.0,27.0,False,final,3.0,9,1.0
33,6,Chandler Kinney,3rd Place,3rd Place,24,Actor/Actress,Brandon Armstrong,32.0,32.0,False,final,3.0,9,1.0
33,7,Chandler Kinney,3rd Place,3rd Place,24,Actor/Actress,Brandon Armstrong,30.0,30.0,False,final,3.0,9,1.0
33,8,Chandler Kinney,3rd Place,3rd Place,24,Actor/Actress,Brandon Armstrong,29.0,29.0,False,final,3.0,9,1.0
33,9,Chandler Kinney,3rd Place,3rd Place,24,Actor/Actress,Brandon Armstrong,30.0,59.0,True,final,3.0,9,1.0
33,1,Danny Amendola,5th Place,5th Place,39,Athlete,Witney Carson,20.0,20.0,False,final,5.0,9,5.0
33,2,Danny Amendola,5th Place,5th Place,39,Athlete,Witney Carson,21.0,41.0,True,final,5.0,9,5.0
33,3,Danny Amendola,5th Place,5th Place,39,Athlete,Witney Carson,30.0,30.0,False,final,5.0,9,6.0
33,4,Danny Amendola,5th Place,5th Place,39,Athlete,Witney Carson,36.0,36.0,False,final,5.0,9,1.0
33,5,Danny Amendola,5th Place,5th Place,39,Athlete,Witney Carson,25.5,25.5,False,final,5.0,9,4.0
33,6,Danny Amendola,5th Place,5th Place,39,Athlete,Witney Carson,28.0,28.0,False,final,5.0,9,5.0
33,7,Danny Amendola,5th Place,5th Place,39,Athlete,Witney Carson,25.5,25.5,False,final,5.0,9,5.0
33,8,Danny Amendola,5th Place,5th Place,39,Athlete,Witney Carson,27.0,27.0,False,final,5.0,9,4.0
33,9,Danny Amendola,5th Place,5th Place,39,Athlete,Witney Carson,28.0,55.0,True,final,5.0,9,5.0
33,1,Dwight Howard,Eliminated Week 7,Eliminated Week 7,38,Athlete,Daniella Karagach,22.0,22.0,False,eliminated,6.0,7,2.0
33,2,Dwight Howard,Eliminated Week 7,Eliminated Week 7,38,Athlete,Daniella Karagach,22.0,44.0,True,eliminated,6.0,7,2.0
33,3,Dwight Howard,Eliminated Week 7,Eliminated Week 7,38,Athlete,Daniella Karagach,26.0,26.0,False,eliminated,6.0,7,9.0
33,4,Dwight Howard,Eliminated Week 7,Eliminated Week 7,38,Athlete,Daniella Karagach,29.0,29.0,False,eliminated,6.0,7,9.0
33,5,Dwight Howard,Eliminated Week 7,Eliminated Week 7,38,Athlete,Daniella Karagach,24.0,24.0,False,eliminated,6.0,7,6.0
33,6,Dwight Howard,Eliminated Week 7,Eliminated Week 7,38,Athlete,Daniella Karagach,31.0,31.0,False,eliminated,6.0,7,3.0
33,7,Dwight Howard,Eliminated Week 7,Eliminated Week 7,38,Athlete,Daniella Karagach,24.0,24.0,False,eliminated,6.0,7,6.0
33,1,Eric Roberts,Eliminated Week 3,Eliminated Week 3,68,Actor/Actress,Britt Stewart,15.0,15.0,False,eliminated,10.0,3,13.0
33,2,Eric Roberts,Eliminated Week 3,Eliminated Week 3,68,Actor/Actress,Britt Stewart,15.0,30.0,True,eliminated,10.0,3,12.0
33,3,Eric Roberts,Eliminated Week 3,Eliminated Week 3,68,Actor/Actress,Britt Stewart,23.0,23.0,False,eliminated,10.0,3,10.0
33,1,Ilona Maher,2nd Place,2nd Place,28,Athlete,Alan Bersten,18.0,18.0,False,final,2.0,9,8.0
33,2,Ilona Maher,2nd Place,2nd Place,28,Athlete,Alan Bersten,21.0,39.0,True,final,2.0,9,5.0
33,3,Ilona Maher,2nd Place,2nd Place,28,Athlete,Alan Bersten,28.0,28.0,False,final,2.0,9,7.0
33,4,Ilona Maher,2nd Place,2nd Place,28,Athlete,Alan Bersten,32.0,32.0,False,final,2.0,9,4.0
33,5,Ilona Maher,2nd Place,2nd Place,28,Athlete,Alan Bersten,26.0,26.0,False,final,2.0,9,2.0
33,6,Ilona Maher,2nd Place,2nd Place,28,Athlete,Alan Bersten,24.0,24.0,False,final,2.0,9,7.0
33,7,Ilona Maher,2nd Place,2nd Place,28,Athlete,Alan Bersten,26.0,26.0,False,final,2.0,9,4.0
33,8,Ilona Maher,2nd Place,2nd Place,28,Athlete,Alan Bersten,28.5,28.5,False,final,2.0,9,3.0
33,9,Ilona Maher,2nd Place,2nd Place,28,Athlete,Alan Bersten,28.5,57.0,True,final,2.0,9,4.0
33,1,Jenn Tran,Eliminated Week 6,Eliminated Week 6,26,TV Personality,Sasha Farber,19.0,19.0,False,eliminated,7.0,6,6.0
33,2,Jenn Tran,Eliminated Week 6,Eliminated Week 6,26,TV Personality,Sasha Farber,19.0,38.0,True,eliminated,7.0,6,9.0
33,3,Jenn Tran,Eliminated Week 6,Eliminated Week 6,26,TV Personality,Sasha Farber,31.0,31.0,False,eliminated,7.0,6,3.0
33,4,Jenn Tran,Eliminated Week 6,Eliminated Week 6,26,TV Personality,Sasha Farber,32.0,32.0,False,eliminated,7.0,6,4.0
33,5,Jenn Tran,Eliminated Week 6,Eliminated Week 6,26,TV Personality,Sasha Farber,25.5,25.5,False,eliminated,7.0,6,4.0
33,6,Jenn Tran,Eliminated Week 6,Eliminated Week 6,26,TV Personality,Sasha Farber,31.0,31.0,False,eliminated,7.0,6,3.0
33,1,Joey Graziadei,1st Place,1st Place,29,TV Personality,Jenna Johnson,21.0,21.0,False,final,1.0,9,3.0
33,2,Joey Graziadei,1st Place,1st Place,29,TV Personality,Jenna Johnson,22.0,43.0,True,final,1.0,9,2.0
33,3,Joey Graziadei,1st Place,1st Place,29,TV Personality,Jenna Johnson,35.0,35.0,False,final,1.0,9,1.0
33,4,Joey Graziadei,1st Place,1st Place,29,TV Personality,Jenna Johnson,36.0,36.0,False,final,1.0,9,1.0
33,5,Joey Graziadei,1st Place,1st Place,29,TV Personality,Jenna Johnson,26.0,26.0,False,final,1.0,9,2.0
33,6,Joey Graziadei,1st Place,1st Place,29,TV Personality,Jenna Johnson,32.0,32.0,False,final,1.0,9,1.0
33,7,Joey Graziadei,1st Place,1st Place,29,TV Personality,Jenna Johnson,27.5,27.5,False,final,1.0,9,2.0
33,8,Joey Graziadei,1st Place,1st Place,29,TV Personality,Jenna Johnson,29.0,29.0,False,final,1.0,9,1.0
33,9,Joey Graziadei,1st Place,1st Place,29,TV Personality,Jenna Johnson,29.5,58.5,True,final,1.0,9,2.0
33,1,Phaedra Parks,Eliminated Week 5,Eliminated Week 5,51,TV Personality,Val Chmerkovskiy,19.0,19.0,False,eliminated,8.0,5,6.0
33,2,Phaedra Parks,Eliminated Week 5,Eliminated Week 5,51,TV Personality,Val Chmerkovskiy,21.0,40.0,True,eliminated,8.0,5,5.0
33,3,Phaedra Parks,Eliminated Week 5,Eliminated Week 5,51,TV Personality,Val Chmerkovskiy,28.0,28.0,False,eliminated,8.0,5,7.0
33,4,Phaedra Parks,Eliminated Week 5,Eliminated Week 5,51,TV Personality,Val Chmerkovskiy,32.0,32.0,False,eliminated,8.0,5,4.0
33,5,Phaedra Parks,Eliminated Week 5,Eliminated Week 5,51,TV Personality,Val Chmerkovskiy,24.0,24.0,False,eliminated,8.0,5,6.0
33,1,Reginald VelJohnson,Eliminated Week 3,Eliminated Week 3,74,Actor/Actress,Emma Slater,16.0,16.0,False,eliminated,10.0,3,12.0
33,2,Reginald VelJohnson,Eliminated Week 3,Eliminated Week 3,74,Actor/Actress,Emma Slater,15.0,31.0,True,eliminated,10.0,3,12.0
33,3,Reginald VelJohnson,Eliminated Week 3,Eliminated Week 3,74,Actor/Actress,Emma Slater,21.0,21.0,False,eliminated,10.0,3,11.0
33,1,Stephen Nedoroscik,4th Place,4th Place,26,Athlete,Rylee Arnold,21.0,21.0,False,final,4.0,9,3.0
33,2,Stephen Nedoroscik,4th Place,4th Place,26,Athlete,Rylee Arnold,22.0,43.0,True,final,4.0,9,2.0
33,3,Stephen Nedoroscik,4th Place,4th Place,26,Athlete,Rylee Arnold,31.0,31.0,False,final,4.0,9,3.0
33,4,Stephen Nedoroscik,4th Place,4th Place,26,Athlete,Rylee Arnold,33.0,33.0,False,final,4.0,9,3.0
33,5,Stephen Nedoroscik,4th Place,4th Place,26,Athlete,Rylee Arnold,24.0,24.0,False,final,4.0,9,6.0
33,6,Stephen Nedoroscik,4th Place,4th Place,26,Athlete,Rylee Arnold,28.0,28.0,False,final,4.0,9,5.0
33,7,Stephen Nedoroscik,4th Place,4th Place,26,Athlete,Rylee Arnold,27.0,27.0,False,final,4.0,9,3.0
33,8,Stephen Nedoroscik,4th Place,4th Place,26,Athlete,Rylee Arnold,26.5,26.5,False,final,4.0,9,5.0
33,9,Stephen Nedoroscik,4th Place,4th Place,26,Athlete,Rylee Arnold,29.5,56.0,True,final,4.0,9,2.0
33,1,Tori Spelling,Eliminated Week 2,Eliminated Week 2,51,Actor/Actress,Pasha Pashkov,17.0,17.0,False,eliminated,12.0,2,11.0
33,2,Tori Spelling,Eliminated Week 2,Eliminated Week 2,51,Actor/Actress,Pasha Pashkov,19.0,36.0,True,eliminated,12.0,2,9.0
34,1,Alix Earle,2nd Place,2nd Place,24,Social media personality,Val Chmerkovskiy (Joey Graziadei week 9),13.0,13.0,False,final,2.0,11,4.0
34,2,Alix Earle,2nd Place,2nd Place,24,Social media personality,Val Chmerkovskiy (Joey Graziadei week 9),21.0,34.0,True,final,2.0,11,5.0
34,3,Alix Earle,2nd Place,2nd Place,24,Social media personality,Val Chmerkovskiy (Joey Graziadei week 9),23.0,23.0,False,final,2.0,11,3.0
34,4,Alix Earle,2nd Place,2nd Place,24,Social media personality,Val Chmerkovskiy (Joey Graziadei week 9),24.0,24.0,False,final,2.0,11,2.0
34,5,Alix Earle,2nd Place,2nd Place,24,Social media personality,Val Chmerkovskiy (Joey Graziadei week 9),35.0,35.0,False,final,2.0,11,2.0
34,6,Alix Earle,2nd Place,2nd Place,24,Social media personality,Val Chmerkovskiy (Joey Graziadei week 9),35.0,70.0,True,final,2.0,11,6.0
34,7,Alix Earle,2nd Place,2nd Place,24,Social media personality,Val Chmerkovskiy (Joey Graziadei week 9),43.0,43.0,False,final,2.0,11,1.0
34,8,Alix Earle,2nd Place,2nd Place,24,Social media personality,Val Chmerkovskiy (Joey Graziadei week 9),38.5,38.5,False,final,2.0,11,3.0
34,9,Alix Earle,2nd Place,2nd Place,24,Social media personality,Val Chmerkovskiy (Joey Graziadei week 9),40.0,40.0,False,final,2.0,11,4.0
34,10,Alix Earle,2nd Place,2nd Place,24,Social media personality,Val Chmerkovskiy (Joey Graziadei week 9),29.0,29.0,False,final,2.0,11,2.0
34,11,Alix Earle,2nd Place,2nd Place,24,Social media personality,Val Chmerkovskiy (Joey Graziadei week 9),30.0,30.0,False,final,2.0,11,1.0
34,1,Andy Richter,Eliminated Week 9,Eliminated Week 9,59,Comedian,Emma Slater/Kaitlyn Bristowe (week 9),9.0,9.0,False,eliminated,7.0,9,13.0
34,2,Andy Richter,Eliminated Week 9,Eliminated Week 9,59,Comedian,Emma Slater/Kaitlyn Bristowe (week 9),16.0,25.0,True,eliminated,7.0,9,13.0
34,3,Andy Richter,Eliminated Week 9,Eliminated Week 9,59,Comedian,Emma Slater/Kaitlyn Bristowe (week 9),18.0,18.0,False,eliminated,7.0,9,11.0
34,4,Andy Richter,Eliminated Week 9,Eliminated Week 9,59,Comedian,Emma Slater/Kaitlyn Bristowe (week 9),18.0,18.0,False,eliminated,7.0,9,11.0
34,5,Andy Richter,Eliminated Week 9,Eliminated Week 9,59,Comedian,Emma Slater/Kaitlyn Bristowe (week 9),24.0,24.0,False,eliminated,7.0,9,10.0
34,6,Andy Richter,Eliminated Week 9,Eliminated Week 9,59,Comedian,Emma Slater/Kaitlyn Bristowe (week 9),27.0,51.0,True,eliminated,7.0,9,10.0
34,7,Andy Richter,Eliminated Week 9,Eliminated Week 9,59,Comedian,Emma Slater/Kaitlyn Bristowe (week 9),29.0,29.0,False,eliminated,7.0,9,9.0
34,8,Andy Richter,Eliminated Week 9,Eliminated Week 9,59,Comedian,Emma Slater/Kaitlyn Bristowe (week 9),34.0,34.0,False,eliminated,7.0,9,8.0
34,9,Andy Richter,Eliminated Week 9,Eliminated Week 9,59,Comedian,Emma Slater/Kaitlyn Bristowe (week 9),29.0,29.0,False,eliminated,7.0,9,7.0
34,1,Baron Davis,Eliminated Week 2,Eliminated Week 2,46,Athlete,Britt Stewart,10.0,10.0,False,eliminated,13.0,2,9.0
34,2,Baron Davis,Eliminated Week 2,Eliminated Week 2,46,Athlete,Britt Stewart,18.0,28.0,True,eliminated,13.0,2,11.0
34,1,Corey Feldman,Eliminated Week 2,Eliminated Week 2,54,Actor/Actress,Jenna Johnson,9.0,9.0,False,eliminated,13.0,2,13.0
34,2,Corey Feldman,Eliminated Week 2,Eliminated Week 2,54,Actor/Actress,Jenna Johnson,15.0,24.0,True,eliminated,13.0,2,14.0
34,1,Danielle Fishel,Eliminated Week 8,Eliminated Week 8,44,Actor/Actress,Pasha Pashkov,12.0,12.0,False,eliminated,8.0,8,6.0
34,2,Danielle Fishel,Eliminated Week 8,Eliminated Week 8,44,Actor/Actress,Pasha Pashkov,19.0,31.0,True,eliminated,8.0,8,10.0
34,3,Danielle Fishel,Eliminated Week 8,Eliminated Week 8,44,Actor/Actress,Pasha Pashkov,21.0,21.0,False,eliminated,8.0,8,8.0
34,4,Danielle Fishel,Eliminated Week 8,Eliminated Week 8,44,Actor/Actress,Pasha Pashkov,21.0,21.0,False,eliminated,8.0,8,9.0
34,5,Danielle Fishel,Eliminated Week 8,Eliminated Week 8,44,Actor/Actress,Pasha Pashkov,29.0,29.0,False,eliminated,8.0,8,8.0
